"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        2874,      -7.121343967,      -3.956318584,      -5.614024477,       -2.16486291,      -6.695156976,          1021.356,    0.002454257399,    0.009776914412,                 0,                 0,                 0,   -0.001237360267,    0.002454257399,    0.009776914412,                 0,       3.983654858,   0.0001500018564
          0,           0,        2875,      -7.121682695,      -3.957191403,      -5.614818159,      -2.165792366,       -6.69595408,          1021.356,     0.00245423628,    0.009776743589,                 0,                 0,                 0,   -0.001237282919,     0.00245423628,    0.009776743589,                 0,       3.983619535,   0.0001500018564
          0,           0,        2876,      -7.122021292,      -3.958064233,      -5.615611929,      -2.166721789,       -6.69675131,          1021.356,    0.002454215205,     0.00977657318,                 0,                 0,                 0,   -0.001237205758,    0.002454215205,     0.00977657318,                 0,       3.983584308,   0.0001500018564
          0,           0,        2877,      -7.122359758,      -3.958937073,      -5.616405786,      -2.167651174,      -6.697548668,          1021.356,    0.002454194174,    0.009776403183,                 0,                 0,                 0,   -0.001237128785,    0.002454194174,    0.009776403183,                 0,       3.983549177,   0.0001500018564
          0,           0,        2878,      -7.122698093,      -3.959809924,      -5.617199729,      -2.168580518,      -6.698346152,          1021.356,    0.002454173187,    0.009776233597,                 0,                 0,                 0,      -0.001237052,    0.002454173187,    0.009776233597,                 0,       3.983514142,   0.0001500018564
          0,           0,        2879,      -7.123036299,      -3.960682785,      -5.617993762,      -2.169509832,      -6.699143761,          1021.356,    0.002454152243,    0.009776064422,                 0,                 0,                 0,   -0.001236975401,    0.002454152243,    0.009776064422,                 0,       3.983479203,   0.0001500018564
          0,           0,        2880,      -7.123374376,      -3.961555657,       -5.61878789,      -2.170439099,      -6.699941497,          1021.356,    0.002454131343,    0.009775895657,                 0,                 0,                 0,   -0.001236898988,    0.002454131343,    0.009775895657,                 0,        3.98344436,   0.0001500018564
          0,           0,        2881,      -7.123712324,      -3.962428539,      -5.619582098,      -2.171368341,      -6.700739358,          1021.356,    0.002454110486,      0.0097757273,                 0,                 0,                 0,   -0.001236822761,    0.002454110486,      0.0097757273,                 0,       3.983409612,   0.0001500018564
          0,           0,        2882,      -7.124050143,      -3.963301432,      -5.620376391,       -2.17229754,      -6.701537343,          1021.356,    0.002454089673,     0.00977555935,                 0,                 0,                 0,   -0.001236746719,    0.002454089673,     0.00977555935,                 0,       3.983374959,   0.0001500018564
          0,           0,        2883,      -7.124387835,      -3.964174334,      -5.621170773,      -2.173226701,      -6.702335453,          1021.356,    0.002454068903,    0.009775391808,                 0,                 0,                 0,   -0.001236670863,    0.002454068903,    0.009775391808,                 0,       3.983340401,   0.0001500018564
          0,           0,        2884,      -7.124725399,      -3.965047247,      -5.621965247,      -2.174155829,      -6.703133687,          1021.356,    0.002454048176,    0.009775224671,                 0,                 0,                 0,    -0.00123659519,    0.002454048176,    0.009775224671,                 0,       3.983305937,   0.0001500018564
          0,           0,        2885,      -7.125062836,      -3.965920171,      -5.622759804,      -2.175084914,      -6.703932044,          1021.356,    0.002454027493,    0.009775057938,                 0,                 0,                 0,   -0.001236519702,    0.002454027493,    0.009775057938,                 0,       3.983271568,   0.0001500018564
          0,           0,        2886,      -7.125400147,      -3.966793104,      -5.623554447,      -2.176013966,      -6.704730525,          1021.356,    0.002454006852,    0.009774891609,                 0,                 0,                 0,   -0.001236444397,    0.002454006852,    0.009774891609,                 0,       3.983237292,   0.0001500018564
          0,           0,        2887,      -7.125737332,      -3.967666047,      -5.624349179,      -2.176942981,      -6.705529128,          1021.356,    0.002453986255,    0.009774725683,                 0,                 0,                 0,   -0.001236369275,    0.002453986255,    0.009774725683,                 0,        3.98320311,   0.0001500018564
          0,           0,        2888,      -7.126074391,      -3.968539001,      -5.625143994,      -2.177871957,      -6.706327854,          1021.356,      0.0024539657,    0.009774560158,                 0,                 0,                 0,   -0.001236294336,      0.0024539657,    0.009774560158,                 0,       3.983169022,   0.0001500018564
          0,           0,        2889,      -7.126411325,      -3.969411965,      -5.625938898,      -2.178800898,      -6.707126701,          1021.356,    0.002453945188,    0.009774395035,                 0,                 0,                 0,   -0.001236219579,    0.002453945188,    0.009774395035,                 0,       3.983135028,   0.0001500018564
          0,           0,        2890,      -7.126748134,      -3.970284938,      -5.626733881,      -2.179729799,       -6.70792567,          1021.356,    0.002453924719,    0.009774230311,                 0,                 0,                 0,   -0.001236145004,    0.002453924719,    0.009774230311,                 0,       3.983101126,   0.0001500018564
          0,           0,        2891,      -7.127084819,      -3.971157922,      -5.627528953,      -2.180658666,       -6.70872476,          1021.356,    0.002453904292,    0.009774065985,                 0,                 0,                 0,    -0.00123607061,    0.002453904292,    0.009774065985,                 0,       3.983067317,   0.0001500018564
          0,           0,        2892,      -7.127421379,      -3.972030915,      -5.628324116,      -2.181587489,       -6.70952397,          1021.356,    0.002453883908,    0.009773902058,                 0,                 0,                 0,   -0.001235996397,    0.002453883908,    0.009773902058,                 0,         3.9830336,   0.0001500018564
          0,           0,        2893,      -7.127757817,      -3.972903918,      -5.629119353,       -2.18251628,        -6.7103233,          1021.356,    0.002453863567,    0.009773738527,                 0,                 0,                 0,   -0.001235922365,    0.002453863567,    0.009773738527,                 0,       3.982999976,   0.0001500018564
          0,           0,        2894,      -7.128094132,      -3.973776931,       -5.62991468,       -2.18344503,       -6.71112275,          1021.356,    0.002453843267,    0.009773575393,                 0,                 0,                 0,   -0.001235848512,    0.002453843267,    0.009773575393,                 0,       3.982966444,   0.0001500018564
          0,           0,        2895,      -7.128430324,      -3.974649954,      -5.630710089,      -2.184373745,      -6.711922319,          1021.356,     0.00245382301,    0.009773412653,                 0,                 0,                 0,   -0.001235774839,     0.00245382301,    0.009773412653,                 0,       3.982933004,   0.0001500018564
          0,           0,        2896,      -7.128766395,      -3.975522987,      -5.631505582,      -2.185302424,      -6.712722006,          1021.356,    0.002453802795,    0.009773250307,                 0,                 0,                 0,   -0.001235701345,    0.002453802795,    0.009773250307,                 0,       3.982899655,   0.0001500018564
          0,           0,        2897,      -7.129102344,      -3.976396029,      -5.632301161,      -2.186231062,      -6.713521812,          1021.356,    0.002453782622,    0.009773088355,                 0,                 0,                 0,    -0.00123562803,    0.002453782622,    0.009773088355,                 0,       3.982866398,   0.0001500018564
          0,           0,        2898,      -7.129438172,      -3.977269081,      -5.633096819,      -2.187159664,      -6.714321735,          1021.356,    0.002453762491,    0.009772926794,                 0,                 0,                 0,   -0.001235554893,    0.002453762491,    0.009772926794,                 0,       3.982833232,   0.0001500018564
          0,           0,        2899,      -7.129773879,      -3.978142142,       -5.63389257,      -2.188088226,      -6.715121776,          1021.356,    0.002453742403,    0.009772765625,                 0,                 0,                 0,   -0.001235481934,    0.002453742403,    0.009772765625,                 0,       3.982800157,   0.0001500018564
          0,           0,        2900,      -7.130109465,      -3.979015213,      -5.634688392,      -2.189016752,      -6.715921933,          1021.356,    0.002453722355,    0.009772604846,                 0,                 0,                 0,   -0.001235409152,    0.002453722355,    0.009772604846,                 0,       3.982767172,   0.0001500018564
          0,           0,        2901,      -7.130444932,      -3.979888293,      -5.635484303,      -2.189945237,      -6.716722206,          1021.356,     0.00245370235,    0.009772444456,                 0,                 0,                 0,   -0.001235336548,     0.00245370235,    0.009772444456,                 0,       3.982734278,   0.0001500018564
          0,           0,        2902,       -7.13078028,      -3.980761383,      -5.636280298,      -2.190873688,      -6.717522595,          1021.356,    0.002453682386,    0.009772284454,                 0,                 0,                 0,   -0.001235264119,    0.002453682386,    0.009772284454,                 0,       3.982701473,   0.0001500018564
          0,           0,        2903,      -7.131115508,      -3.981634481,      -5.637076364,      -2.191802099,      -6.718323099,          1021.356,    0.002453662464,     0.00977212484,                 0,                 0,                 0,   -0.001235191867,    0.002453662464,     0.00977212484,                 0,       3.982668759,   0.0001500018564
          0,           0,        2904,      -7.131450619,       -3.98250759,      -5.637872518,       -2.19273047,      -6.719123718,          1021.356,    0.002453642583,    0.009771965612,                 0,                 0,                 0,   -0.001235119791,    0.002453642583,    0.009771965612,                 0,       3.982636134,   0.0001500018564
          0,           0,        2905,      -7.131785611,      -3.983380707,      -5.638668757,      -2.193658807,      -6.719924451,          1021.356,    0.002453622744,     0.00977180677,                 0,                 0,                 0,    -0.00123504789,    0.002453622744,     0.00977180677,                 0,       3.982603599,   0.0001500018564
          0,           0,        2906,      -7.132120485,      -3.984253834,      -5.639465066,      -2.194587103,      -6.720725297,          1021.356,    0.002453602946,    0.009771648312,                 0,                 0,                 0,   -0.001234976163,    0.002453602946,    0.009771648312,                 0,       3.982571153,   0.0001500018564
          0,           0,        2907,      -7.132455243,       -3.98512697,      -5.640261474,      -2.195515361,      -6.721526256,          1021.356,    0.002453583189,    0.009771490238,                 0,                 0,                 0,   -0.001234904611,    0.002453583189,    0.009771490238,                 0,       3.982538796,   0.0001500018564
          0,           0,        2908,      -7.132789883,      -3.986000115,      -5.641057943,      -2.196443579,      -6.722327329,          1021.356,    0.002453563473,    0.009771332547,                 0,                 0,                 0,   -0.001234833233,    0.002453563473,    0.009771332547,                 0,       3.982506528,   0.0001500018564
          0,           0,        2909,      -7.133124407,      -3.986873269,        -5.6418545,       -2.19737176,      -6.723128513,          1021.356,    0.002453543798,    0.009771175238,                 0,                 0,                 0,   -0.001234762029,    0.002453543798,    0.009771175238,                 0,       3.982474348,   0.0001500018564
          0,           0,        2910,      -7.133458816,      -3.987746432,      -5.642651138,      -2.198299902,      -6.723929808,          1021.356,    0.002453524164,    0.009771018309,                 0,                 0,                 0,   -0.001234690998,    0.002453524164,    0.009771018309,                 0,       3.982442257,   0.0001500018564
          0,           0,        2911,      -7.133793109,      -3.988619604,      -5.643447861,      -2.199228007,      -6.724731214,          1021.356,    0.002453504571,    0.009770861761,                 0,                 0,                 0,   -0.001234620139,    0.002453504571,    0.009770861761,                 0,       3.982410253,   0.0001500018564
          0,           0,        2912,      -7.134127287,      -3.989492784,      -5.644244655,      -2.200156072,      -6.725532731,          1021.356,    0.002453485019,    0.009770705591,                 0,                 0,                 0,   -0.001234549453,    0.002453485019,    0.009770705591,                 0,       3.982378337,   0.0001500018564
          0,           0,        2913,       -7.13446135,      -3.990365974,      -5.645041529,      -2.201084096,      -6.726334358,          1021.356,    0.002453465508,      0.0097705498,                 0,                 0,                 0,   -0.001234478938,    0.002453465508,      0.0097705498,                 0,       3.982346509,   0.0001500018564
          0,           0,        2914,      -7.134795299,      -3.991239172,      -5.645838478,      -2.202012084,      -6.727136094,          1021.356,    0.002453446037,    0.009770394385,                 0,                 0,                 0,   -0.001234408595,    0.002453446037,    0.009770394385,                 0,       3.982314768,   0.0001500018564
          0,           0,        2915,      -7.135129134,      -3.992112379,      -5.646635511,      -2.202940033,      -6.727937938,          1021.356,    0.002453426606,    0.009770239348,                 0,                 0,                 0,   -0.001234338423,    0.002453426606,    0.009770239348,                 0,       3.982283115,   0.0001500018564
          0,           0,        2916,      -7.135462856,      -3.992985595,      -5.647432618,      -2.203867939,      -6.728739891,          1021.356,    0.002453407217,    0.009770084685,                 0,                 0,                 0,   -0.001234268422,    0.002453407217,    0.009770084685,                 0,       3.982251548,   0.0001500018564
          0,           0,        2917,      -7.135796466,      -3.993858819,      -5.648229806,      -2.204795812,      -6.729541951,          1021.356,    0.002453387867,    0.009769930397,                 0,                 0,                 0,   -0.001234198591,    0.002453387867,    0.009769930397,                 0,       3.982220067,   0.0001500018564
          0,           0,        2918,      -7.136129962,      -3.994732052,      -5.649027069,      -2.205723643,      -6.730344118,          1021.356,    0.002453368558,    0.009769776483,                 0,                 0,                 0,    -0.00123412893,    0.002453368558,    0.009769776483,                 0,       3.982188674,   0.0001500018564
          0,           0,        2919,      -7.136463346,      -3.995605293,      -5.649824409,      -2.206651429,      -6.731146392,          1021.356,    0.002453349289,    0.009769622941,                 0,                 0,                 0,   -0.001234059438,    0.002453349289,    0.009769622941,                 0,       3.982157366,   0.0001500018564
          0,           0,        2920,       -7.13679662,      -3.996478543,      -5.650621822,      -2.207579185,      -6.731948771,          1021.356,     0.00245333006,    0.009769469771,                 0,                 0,                 0,   -0.001233990115,     0.00245333006,    0.009769469771,                 0,       3.982126144,   0.0001500018564
          0,           0,        2921,      -7.137129781,      -3.997351801,      -5.651419318,      -2.208506898,      -6.732751255,          1021.356,    0.002453310871,    0.009769316972,                 0,                 0,                 0,    -0.00123392096,    0.002453310871,    0.009769316972,                 0,       3.982095008,   0.0001500018564
          0,           0,        2922,      -7.137462832,      -3.998225067,      -5.652216883,      -2.209434572,      -6.733553844,          1021.356,    0.002453291722,    0.009769164543,                 0,                 0,                 0,   -0.001233851974,    0.002453291722,    0.009769164543,                 0,       3.982063958,   0.0001500018564
          0,           0,        2923,      -7.137795773,      -3.999098342,      -5.653014529,      -2.210362204,      -6.734356537,          1021.356,    0.002453272612,    0.009769012483,                 0,                 0,                 0,   -0.001233783156,    0.002453272612,    0.009769012483,                 0,       3.982032993,   0.0001500018564
          0,           0,        2924,      -7.138128603,      -3.999971625,      -5.653812247,      -2.211289796,      -6.735159334,          1021.356,    0.002453253543,    0.009768860791,                 0,                 0,                 0,   -0.001233714505,    0.002453253543,    0.009768860791,                 0,       3.982002112,   0.0001500018564
          0,           0,        2925,      -7.138461324,      -4.000844916,      -5.654610042,      -2.212217353,      -6.735962233,          1021.356,    0.002453234513,    0.009768709467,                 0,                 0,                 0,    -0.00123364602,    0.002453234513,    0.009768709467,                 0,       3.981971317,   0.0001500018564
          0,           0,        2926,      -7.138793936,      -4.001718215,      -5.655407907,      -2.213144864,      -6.736765234,          1021.356,    0.002453215523,    0.009768558509,                 0,                 0,                 0,   -0.001233577703,    0.002453215523,    0.009768558509,                 0,       3.981940606,   0.0001500018564
          0,           0,        2927,      -7.139126439,      -4.002591521,      -5.656205852,      -2.214072337,      -6.737568337,          1021.356,    0.002453196573,    0.009768407916,                 0,                 0,                 0,   -0.001233509551,    0.002453196573,    0.009768407916,                 0,        3.98190998,   0.0001500018564
          0,           0,        2928,      -7.139458834,      -4.003464836,      -5.657003864,      -2.214999773,      -6.738371541,          1021.356,    0.002453177662,    0.009768257688,                 0,                 0,                 0,   -0.001233441565,    0.002453177662,    0.009768257688,                 0,       3.981879438,   0.0001500018564
          0,           0,        2929,      -7.139791121,      -4.004338159,      -5.657801957,      -2.215927165,      -6.739174845,          1021.356,     0.00245315879,    0.009768107824,                 0,                 0,                 0,   -0.001233373745,     0.00245315879,    0.009768107824,                 0,        3.98184898,   0.0001500018564
          0,           0,        2930,      -7.140123301,       -4.00521149,      -5.658600113,      -2.216854523,      -6.739978249,          1021.356,    0.002453139957,    0.009767958323,                 0,                 0,                 0,   -0.001233306089,    0.002453139957,    0.009767958323,                 0,       3.981818605,   0.0001500018564
          0,           0,        2931,      -7.140455373,      -4.006084828,      -5.659398346,      -2.217781832,      -6.740781752,          1021.356,    0.002453121164,    0.009767809184,                 0,                 0,                 0,   -0.001233238598,    0.002453121164,    0.009767809184,                 0,       3.981788314,   0.0001500018564
          0,           0,        2932,      -7.140787338,      -4.006958174,      -5.660196656,      -2.218709105,      -6.741585353,          1021.356,     0.00245310241,    0.009767660406,                 0,                 0,                 0,   -0.001233171271,     0.00245310241,    0.009767660406,                 0,       3.981758106,   0.0001500018564
          0,           0,        2933,      -7.141119197,      -4.007831528,      -5.660995028,      -2.219636336,      -6.742389052,          1021.356,    0.002453083695,    0.009767511988,                 0,                 0,                 0,   -0.001233104108,    0.002453083695,    0.009767511988,                 0,       3.981727982,   0.0001500018564
          0,           0,        2934,      -7.141450951,      -4.008704889,      -5.661793481,       -2.22056353,      -6.743192848,          1021.356,    0.002453065019,     0.00976736393,                 0,                 0,                 0,   -0.001233037108,    0.002453065019,     0.00976736393,                 0,        3.98169794,   0.0001500018564
          0,           0,        2935,      -7.141782599,      -4.009578258,      -5.662592002,      -2.221490678,       -6.74399674,          1021.356,    0.002453046381,     0.00976721623,                 0,                 0,                 0,   -0.001232970271,    0.002453046381,     0.00976721623,                 0,        3.98166798,   0.0001500018564
          0,           0,        2936,      -7.142114142,      -4.010451634,      -5.663390595,      -2.222417789,      -6.744800728,          1021.356,    0.002453027783,    0.009767068888,                 0,                 0,                 0,   -0.001232903597,    0.002453027783,    0.009767068888,                 0,       3.981638103,   0.0001500018564
          0,           0,        2937,       -7.14244558,      -4.011325018,       -5.66418925,      -2.223344857,      -6.745604811,          1021.356,    0.002453009223,    0.009766921903,                 0,                 0,                 0,   -0.001232837084,    0.002453009223,    0.009766921903,                 0,       3.981608309,   0.0001500018564
          0,           0,        2938,      -7.142776914,      -4.012198409,      -5.664987984,      -2.224271886,      -6.746408989,          1021.356,    0.002452990702,    0.009766775274,                 0,                 0,                 0,   -0.001232770734,    0.002452990702,    0.009766775274,                 0,       3.981578596,   0.0001500018564
          0,           0,        2939,      -7.143108144,      -4.013071807,      -5.665786788,      -2.225198872,       -6.74721326,          1021.356,    0.002452972219,       0.009766629,                 0,                 0,                 0,   -0.001232704544,    0.002452972219,       0.009766629,                 0,       3.981548965,   0.0001500018564
          0,           0,        2940,      -7.143439271,      -4.013945212,      -5.666585658,      -2.226125817,      -6.748017625,          1021.356,    0.002452953775,     0.00976648308,                 0,                 0,                 0,   -0.001232638516,    0.002452953775,     0.00976648308,                 0,       3.981519415,   0.0001500018564
          0,           0,        2941,      -7.143770295,      -4.014818625,      -5.667384591,      -2.227052722,      -6.748822082,          1021.356,    0.002452935369,    0.009766337513,                 0,                 0,                 0,   -0.001232572648,    0.002452935369,    0.009766337513,                 0,       3.981489947,   0.0001500018564
          0,           0,        2942,      -7.144101216,      -4.015692045,      -5.668183605,      -2.227979585,       -6.74962663,          1021.356,    0.002452917002,    0.009766192299,                 0,                 0,                 0,   -0.001232506941,    0.002452917002,    0.009766192299,                 0,        3.98146056,   0.0001500018564
          0,           0,        2943,      -7.144432034,      -4.016565471,      -5.668982671,      -2.228906404,       -6.75043127,          1021.356,    0.002452898673,    0.009766047437,                 0,                 0,                 0,   -0.001232441393,    0.002452898673,    0.009766047437,                 0,       3.981431254,   0.0001500018564
          0,           0,        2944,      -7.144762751,      -4.017438905,      -5.669781815,      -2.229833188,         -6.751236,          1021.356,    0.002452880381,    0.009765902925,                 0,                 0,                 0,   -0.001232376005,    0.002452880381,    0.009765902925,                 0,       3.981402028,   0.0001500018564
          0,           0,        2945,      -7.145093366,      -4.018312345,      -5.670581026,      -2.230759924,       -6.75204082,          1021.356,    0.002452862128,    0.009765758764,                 0,                 0,                 0,   -0.001232310775,    0.002452862128,    0.009765758764,                 0,       3.981372883,   0.0001500018564
          0,           0,        2946,      -7.145423881,      -4.019185793,      -5.671380303,      -2.231686621,      -6.752845728,          1021.356,    0.002452843913,    0.009765614951,                 0,                 0,                 0,   -0.001232245705,    0.002452843913,    0.009765614951,                 0,       3.981343818,   0.0001500018564
          0,           0,        2947,      -7.145754294,      -4.020059247,      -5.672179646,      -2.232613272,      -6.753650725,          1021.356,    0.002452825736,    0.009765471487,                 0,                 0,                 0,   -0.001232180792,    0.002452825736,    0.009765471487,                 0,       3.981314833,   0.0001500018564
          0,           0,        2948,      -7.146084607,      -4.020932707,      -5.672979057,      -2.233539885,      -6.754455809,          1021.356,    0.002452807597,     0.00976532837,                 0,                 0,                 0,   -0.001232116038,    0.002452807597,     0.00976532837,                 0,       3.981285928,   0.0001500018564
          0,           0,        2949,      -7.146414821,      -4.021806175,      -5.673778525,      -2.234466454,      -6.755260981,          1021.356,    0.002452789496,      0.0097651856,                 0,                 0,                 0,   -0.001232051441,    0.002452789496,      0.0097651856,                 0,       3.981257103,   0.0001500018564
          0,           0,        2950,      -7.146744935,      -4.022679648,      -5.674578067,      -2.235392984,      -6.756066238,          1021.356,    0.002452771432,    0.009765043176,                 0,                 0,                 0,      -0.001231987,    0.002452771432,    0.009765043176,                 0,       3.981228357,   0.0001500018564
          0,           0,        2951,      -7.147074949,      -4.023553129,      -5.675377674,      -2.236319468,      -6.756871581,          1021.356,    0.002452753405,    0.009764901097,                 0,                 0,                 0,   -0.001231922717,    0.002452753405,    0.009764901097,                 0,        3.98119969,   0.0001500018564
          0,           0,        2952,      -7.147404865,      -4.024426616,       -5.67617734,      -2.237245913,      -6.757677008,          1021.356,    0.002452735417,    0.009764759361,                 0,                 0,                 0,    -0.00123185859,    0.002452735417,    0.009764759361,                 0,       3.981171102,   0.0001500018564
          0,           0,        2953,      -7.147734682,      -4.025300109,      -5.676977071,      -2.238172309,      -6.758482519,          1021.356,    0.002452717465,    0.009764617969,                 0,                 0,                 0,   -0.001231794619,    0.002452717465,    0.009764617969,                 0,       3.981142593,   0.0001500018564
          0,           0,        2954,      -7.148064402,      -4.026173608,      -5.677776861,      -2.239098669,      -6.759288114,          1021.356,    0.002452699552,     0.00976447692,                 0,                 0,                 0,   -0.001231730804,    0.002452699552,     0.00976447692,                 0,       3.981114162,   0.0001500018564
          0,           0,        2955,      -7.148394024,      -4.027047114,      -5.678576722,      -2.240024983,       -6.76009379,          1021.356,    0.002452681675,    0.009764336212,                 0,                 0,                 0,   -0.001231667143,    0.002452681675,    0.009764336212,                 0,        3.98108581,   0.0001500018564
          0,           0,        2956,      -7.148723549,      -4.027920626,      -5.679376647,      -2.240951254,      -6.760899549,          1021.356,    0.002452663835,    0.009764195845,                 0,                 0,                 0,   -0.001231603638,    0.002452663835,    0.009764195845,                 0,       3.981057536,   0.0001500018564
          0,           0,        2957,      -7.149052977,      -4.028794144,      -5.680176625,      -2.241877484,      -6.761705389,          1021.356,    0.002452646033,    0.009764055817,                 0,                 0,                 0,   -0.001231540287,    0.002452646033,    0.009764055817,                 0,       3.981029339,   0.0001500018564
          0,           0,        2958,      -7.149382308,      -4.029667668,      -5.680976675,      -2.242803668,      -6.762511309,          1021.356,    0.002452628268,    0.009763916129,                 0,                 0,                 0,    -0.00123147709,    0.002452628268,    0.009763916129,                 0,       3.981001221,   0.0001500018564
          0,           0,        2959,      -7.149711544,      -4.030541198,      -5.681776774,      -2.243729812,      -6.763317308,          1021.356,     0.00245261054,     0.00976377678,                 0,                 0,                 0,   -0.001231414047,     0.00245261054,     0.00976377678,                 0,        3.98097318,   0.0001500018564
          0,           0,        2960,      -7.150040684,      -4.031414733,      -5.682576944,      -2.244655912,      -6.764123386,          1021.356,    0.002452592848,    0.009763637768,                 0,                 0,                 0,   -0.001231351157,    0.002452592848,    0.009763637768,                 0,       3.980945216,   0.0001500018564
          0,           0,        2961,      -7.150369728,      -4.032288275,      -5.683377174,      -2.245581965,      -6.764929543,          1021.356,    0.002452575194,    0.009763499092,                 0,                 0,                 0,    -0.00123128842,    0.002452575194,    0.009763499092,                 0,        3.98091733,   0.0001500018564
          0,           0,        2962,      -7.150698677,      -4.033161823,      -5.684177458,      -2.246507977,      -6.765735776,          1021.356,    0.002452557576,    0.009763360753,                 0,                 0,                 0,   -0.001231225835,    0.002452557576,    0.009763360753,                 0,        3.98088952,   0.0001500018564
          0,           0,        2963,      -7.151027532,      -4.034035376,      -5.684977805,      -2.247433944,      -6.766542086,          1021.356,    0.002452539995,    0.009763222748,                 0,                 0,                 0,   -0.001231163403,    0.002452539995,    0.009763222748,                 0,       3.980861787,   0.0001500018564
          0,           0,        2964,      -7.151356293,      -4.034908934,      -5.685778208,      -2.248359869,      -6.767348472,          1021.356,     0.00245252245,    0.009763085078,                 0,                 0,                 0,   -0.001231101123,     0.00245252245,    0.009763085078,                 0,       3.980834131,   0.0001500018564
          0,           0,        2965,      -7.151684961,      -4.035782499,      -5.686578677,      -2.249285752,      -6.768154932,          1021.356,    0.002452504942,    0.009762947741,                 0,                 0,                 0,   -0.001231038994,    0.002452504942,    0.009762947741,                 0,       3.980806551,   0.0001500018564
          0,           0,        2966,      -7.152013534,      -4.036656069,        -5.6873792,      -2.250211584,      -6.768961467,          1021.356,    0.002452487471,    0.009762810737,                 0,                 0,                 0,   -0.001230977016,    0.002452487471,    0.009762810737,                 0,       3.980779047,   0.0001500018564
          0,           0,        2967,      -7.152342014,      -4.037529644,      -5.688179774,      -2.251137378,      -6.769768075,          1021.356,    0.002452470036,    0.009762674065,                 0,                 0,                 0,   -0.001230915189,    0.002452470036,    0.009762674065,                 0,       3.980751619,   0.0001500018564
          0,           0,        2968,      -7.152670402,      -4.038403224,      -5.688980416,      -2.252063123,      -6.770574756,          1021.356,    0.002452452637,    0.009762537723,                 0,                 0,                 0,   -0.001230853513,    0.002452452637,    0.009762537723,                 0,       3.980724266,   0.0001500018564
          0,           0,        2969,      -7.152998698,       -4.03927681,      -5.689781113,      -2.252988826,      -6.771381509,          1021.356,    0.002452435274,    0.009762401713,                 0,                 0,                 0,   -0.001230791986,    0.002452435274,    0.009762401713,                 0,       3.980696989,   0.0001500018564
          0,           0,        2970,      -7.153326902,      -4.040150401,      -5.690581863,      -2.253914488,      -6.772188332,          1021.356,    0.002452417948,    0.009762266031,                 0,                 0,                 0,   -0.001230730609,    0.002452417948,    0.009762266031,                 0,       3.980669788,   0.0001500018564
          0,           0,        2971,      -7.153655013,      -4.041023998,      -5.691382668,      -2.254840097,      -6.772995226,          1021.356,    0.002452400657,    0.009762130678,                 0,                 0,                 0,   -0.001230669381,    0.002452400657,    0.009762130678,                 0,       3.980642661,   0.0001500018564
          0,           0,        2972,      -7.153983035,      -4.041897599,      -5.692183528,       -2.25576567,       -6.77380219,          1021.356,    0.002452383403,    0.009761995653,                 0,                 0,                 0,   -0.001230608302,    0.002452383403,    0.009761995653,                 0,        3.98061561,   0.0001500018564
          0,           0,        2973,      -7.154310965,      -4.042771206,       -5.69298445,      -2.256691193,      -6.774609222,          1021.356,    0.002452366184,    0.009761860955,                 0,                 0,                 0,   -0.001230547372,    0.002452366184,    0.009761860955,                 0,       3.980588633,   0.0001500018564
          0,           0,        2974,      -7.154638804,      -4.043644817,      -5.693785423,      -2.257616668,      -6.775416322,          1021.356,    0.002452349001,    0.009761726584,                 0,                 0,                 0,    -0.00123048659,    0.002452349001,    0.009761726584,                 0,        3.98056173,   0.0001500018564
          0,           0,        2975,      -7.154966553,      -4.044518433,      -5.694586451,      -2.258542104,       -6.77622349,          1021.356,    0.002452331854,    0.009761592538,                 0,                 0,                 0,   -0.001230425956,    0.002452331854,    0.009761592538,                 0,       3.980534902,   0.0001500018564
          0,           0,        2976,      -7.155294213,      -4.045392054,      -5.695387528,      -2.259467494,      -6.777030723,          1021.356,    0.002452314743,    0.009761458816,                 0,                 0,                 0,   -0.001230365469,    0.002452314743,    0.009761458816,                 0,       3.980508148,   0.0001500018564
          0,           0,        2977,      -7.155621783,       -4.04626568,      -5.696188658,      -2.260392834,      -6.777838023,          1021.356,    0.002452297668,    0.009761325419,                 0,                 0,                 0,   -0.001230305129,    0.002452297668,    0.009761325419,                 0,       3.980481468,   0.0001500018564
          0,           0,        2978,      -7.155949265,      -4.047139311,      -5.696989852,      -2.261318135,      -6.778645387,          1021.356,    0.002452280627,    0.009761192345,                 0,                 0,                 0,   -0.001230244937,    0.002452280627,    0.009761192345,                 0,       3.980454861,   0.0001500018564
          0,           0,        2979,      -7.156276658,      -4.048012946,      -5.697791088,      -2.262243385,      -6.779452815,          1021.356,    0.002452263623,    0.009761059593,                 0,                 0,                 0,    -0.00123018489,    0.002452263623,    0.009761059593,                 0,       3.980428328,   0.0001500018564
          0,           0,        2980,      -7.156603962,      -4.048886586,       -5.69859238,      -2.263168591,      -6.780260306,          1021.356,    0.002452246654,    0.009760927162,                 0,                 0,                 0,    -0.00123012499,    0.002452246654,    0.009760927162,                 0,       3.980401869,   0.0001500018564
